VEHICLE TRAINING UPDATES
+-------+---------+------------+----------------+
| Round | Vehicle | Train Loss | Train Accuracy |
|   19  |  C2_D11 |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D19 |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D18 |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D20 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D16 |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D2  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D10 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D5  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D8  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D13 |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D8  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D16 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D7  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D17 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D19 |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D12 |  1473305.6911 |    1.0e-05    |
|   15  |  C2_D15 |  1163138.3498 |    1.0e-05    |
|   20  |  C2_D3  |  1550847.5265 |    1.0e-05    |
|   19  |  C2_D14 |  1473305.6911 |    1.0e-05    |
|   20  |  C1_D1  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D4  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D2  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D6  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D9  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D3  |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D1  |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D5  |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D4  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D12 |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D10 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D7  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D15 |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D18 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D6  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D14 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D9  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D17 |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D20 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D13 |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D16 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D11 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D18 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D19 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D20 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D2  |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D10 |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D5  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D13 |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D8  |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D16 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D8  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D7  |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D11 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D17 |  1550847.5265 |    1.0e-05    |
|   20  |  C1_D19 |  1550847.5265 |    1.0e-05    |
|   20  |  C2_D12 |  1550847.5265 |    1.0e-05    |
|   21  |  C2_D13 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D5  |  1628389.3618 |    1.0e-05    |
|   20  |  C2_D14 |  1550847.5265 |    1.0e-05    |
|   21  |  C2_D1  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D2  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D1  |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D6  |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D8  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D6  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D4  |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D7  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D9  |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D12 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D5  |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D9  |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D10 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D14 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D12 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D10 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D11 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D15 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D17 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D18 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D19 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D18 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D16 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D20 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D2  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D13 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D7  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D8  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D11 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D3  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D3  |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D4  |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D20 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D16 |  1628389.3618 |    1.0e-05    |
|   16  |  C2_D15 |  1240680.1851 |    1.0e-05    |
|   21  |  C2_D17 |  1628389.3618 |    1.0e-05    |
|   21  |  C1_D19 |  1628389.3618 |    1.0e-05    |
|   21  |  C2_D14 |  1628389.3618 |    1.0e-05    |
|   22  |  C1_D14 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D1  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D2  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D1  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D5  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D2  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D4  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D6  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D9  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D7  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D10 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D12 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D11 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D8  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D13 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D10 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D6  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D9  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D15 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D7  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D5  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D12 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D17 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D19 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D16 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D8  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D18 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D13 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D3  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D11 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D3  |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D4  |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D20 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D20 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D16 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D19 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D17 |  1705931.1971 |    1.0e-05    |
|   22  |  C1_D18 |  1705931.1971 |    1.0e-05    |
|   22  |  C2_D14 |  1705931.1971 |    1.0e-05    |
|   23  |  C2_D4  |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D1  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D5  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D1  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D2  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D4  |  1783473.0325 |    1.0e-05    |
|   17  |  C2_D15 |  1318222.0205 |    1.0e-05    |
|   23  |  C1_D6  |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D3  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D9  |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D2  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D3  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D8  |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D6  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D7  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D11 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D11 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D10 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D10 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D13 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D13 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D12 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D12 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D8  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D14 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D19 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D16 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D18 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D16 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D15 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D9  |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D7  |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D17 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D20 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D18 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D20 |  1783473.0325 |    1.0e-05    |
|   23  |  C1_D19 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D17 |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D5  |  1783473.0325 |    1.0e-05    |
|   23  |  C2_D14 |  1783473.0325 |    1.0e-05    |
|   24  |  C2_D2  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D7  |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D1  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D3  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D10 |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D9  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D6  |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D3  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D12 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D5  |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D4  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D13 |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D8  |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D8  |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D7  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D18 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D6  |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D10 |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D19 |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D16 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D9  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D20 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D11 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D13 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D12 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D14 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D17 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D18 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D16 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D15 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D20 |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D1  |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D19 |  1861014.8678 |    1.0e-05    |
|   24  |  C1_D2  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D17 |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D5  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D4  |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D14 |  1861014.8678 |    1.0e-05    |
|   24  |  C2_D11 |  1861014.8678 |    1.0e-05    |
|   25  |  C2_D18 |  1938556.7031 |    1.0e-05    |
|   18  |  C2_D15 |  1395763.8558 |    1.0e-05    |
|   25  |  C1_D1  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D3  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D7  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D6  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D10 |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D9  |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D3  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D2  |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D5  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D13 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D4  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D12 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D8  |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D7  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D8  |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D6  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D16 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D9  |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D10 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D11 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D14 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D12 |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D20 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D18 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D15 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D13 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D17 |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D1  |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D20 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D2  |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D16 |  1938556.7031 |    1.0e-05    |
|   25  |  C1_D19 |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D17 |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D4  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D5  |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D14 |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D19 |  1938556.7031 |    1.0e-05    |
|   25  |  C2_D11 |  1938556.7031 |    1.0e-05    |
|   26  |  C1_D1  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D2  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D18 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D5  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D14 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D4  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D3  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D9  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D8  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D7  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D5  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D8  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D11 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D10 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D7  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D9  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D1  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D12 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D18 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D11 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D12 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D6  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D13 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D13 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D17 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D6  |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D16 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D20 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D15 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D14 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D19 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D19 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D20 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D16 |  2016098.5385 |    1.0e-05    |
|   26  |  C2_D3  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D10 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D17 |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D2  |  2016098.5385 |    1.0e-05    |
|   26  |  C1_D4  |  2016098.5385 |    1.0e-05    |
|   19  |  C2_D15 |  1473305.6911 |    1.0e-05    |
|   27  |  C1_D17 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D6  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D3  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D4  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D6  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D1  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D1  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D5  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D5  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D7  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D3  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D2  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D2  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D4  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D9  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D7  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D10 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D10 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D8  |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D12 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D11 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D13 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D9  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D11 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D8  |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D16 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D14 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D15 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D13 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D14 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D12 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D19 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D16 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D18 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D20 |  2093640.3738 |    1.0e-05    |
|   27  |  C1_D19 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D17 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D18 |  2093640.3738 |    1.0e-05    |
|   27  |  C2_D20 |  2093640.3738 |    1.0e-05    |
|   20  |  C2_D15 |  1550847.5265 |    1.0e-05    |
|   28  |  C1_D5  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D1  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D2  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D1  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D3  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D2  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D6  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D7  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D5  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D11 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D6  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D4  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D10 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D9  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D16 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D13 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D7  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D18 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D9  |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D14 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D3  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D8  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D12 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D19 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D14 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D17 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D10 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D4  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D11 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D20 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D8  |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D18 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D15 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D20 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D16 |  2171182.2091 |    1.0e-05    |
|   28  |  C2_D12 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D13 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D19 |  2171182.2091 |    1.0e-05    |
|   28  |  C1_D17 |  2171182.2091 |    1.0e-05    |
|   21  |  C2_D15 |  1628389.3618 |    1.0e-05    |
|   29  |  C1_D6  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D17 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D5  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D3  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D1  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D8  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D1  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D7  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D3  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D4  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D9  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D10 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D8  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D6  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D11 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D5  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D13 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D14 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D4  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D11 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D9  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D2  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D16 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D13 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D2  |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D14 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D12 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D7  |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D18 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D20 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D18 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D20 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D10 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D17 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D19 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D15 |  2248724.0445 |    1.0e-05    |
|   29  |  C2_D16 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D12 |  2248724.0445 |    1.0e-05    |
|   29  |  C1_D19 |  2248724.0445 |    1.0e-05    |
|   22  |  C2_D15 |  1705931.1971 |    1.0e-05    |
|   30  |  C1_D13 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D13 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D1  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D2  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D6  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D5  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D3  |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D3  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D1  |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D2  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D8  |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D7  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D4  |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D9  |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D5  |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D10 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D4  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D9  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D11 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D7  |  2326265.8798 |    1.0e-05    |
